,title,price,store,commentcount,location
4382,"""*1G+8G*Hisense/海信 M20-T 电信4G版全网通双卡双待老人智能手机""",129.0,杉橙贸易数码商行,6.0,浙江 杭州
2874,"""诺基亚老年手机超长待机军工三防移动电信4G版大屏大字大声老人机""",129.0,华强北品牌数码,6.0,广东 深圳
3912,"""OPPO A37全网通4G手机 支持NFC功能八核智能手机A59S手机智能指纹""",360.0,辉斯诺科技有限公司,6.0,广东 深圳
4096,"""OZZO奥卓Z888老人机老年手机超大音量喇叭带收音机整点报时手电筒""",148.0,自甘寂寞aa,6.0,广东 潮州
4372,"""花呗分期Apple/lPhone 6splus 苹.果6 苹.果6s手机全网通正品4G""",588.0,清风清风清风33,6.0,广东 深圳
3512,"""全新未开封vivo NEX 3全网通5G手机瀑布曲屏vivonex 3高通855puls""",3750.0,刘萍萍188,6.0,上海
4359,"""UniscopE/优思 US6军工三防老人手机移动电信版直板老年机超长待机大字大声全能语音王诺基亚正品老年手机""",119.0,创基成数码专营店,6.0,广东 深圳
3935,"""新款【顺丰速发】华为honor/荣耀8X手机全网通官方旗舰店正品华为荣耀9x/20i/10青春版8xmax降价v30非5g畅享9""",899.0,潍坊联通官方旗舰店,6.0,广东 深圳
3574,"""【分期免息】Apple/苹果 iPhone X全新国行XR全网通iphonexr手机""",2180.0,馨思服装有限公司,6.0,广东 深圳
4090,"""OZZO奥卓Z888老人机老年手机超大音量喇叭带收音机整点报时手电筒""",148.0,自甘寂寞aa,6.0,广东 潮州
4273,"""分期免息 vivo iQOO Neo 855手机vivoiqoo vivoiqooneo手机iqoo5g""",1998.0,fyb2001520,6.0,广东 广州
3787,"""【6期免息当天发】 华为HONOR/荣耀 9X手机全网麒麟810官方旗舰店官网正品华为9x手机9Xpro华为9x V20""",1099.0,久汇数码专营店,6.0,广东 深圳
4270,"""道格doogee S95pro三防手机军工正品智能4G全网通8G+128G防水防摔""",2758.0,sherry518918,6.0,上海
4171,"""【新品上市/3期免息送豪礼】OPPO A11 oppoa11新品拍照手机未来x oppoa9x  r17 0pp0a9  r15 r11 a5 a11x a7""",1299.0,时器数码专营店,6.0,湖南 长沙
1316,"""【分期免息】Apple/苹果 iPhoneX 苹果8x全新正品国行全网通手机""",2180.0,奔跑的猪110,6.0,广东 深圳
4241,"""【新品上市/3期免息送豪礼】OPPO A11 oppoa11新品拍照手机未来x oppoa9x  r17 0pp0a9  r15 r11 a5 a11x a7""",1299.0,时器数码专营店,6.0,湖南 长沙
3441,"""R17超薄全网通4G水滴刘海大屏游戏智能学生手机老人指纹一体双卡""",164.64,卓悦智能4g店,6.0,广东 深圳
3857,"""Nokia/诺基亚5310XM经典款直板按键功能超长待机学生老年老人手机""",78.0,欣欣旺数码,6.0,广东 深圳
3722,"""新款【送999元礼包+顺丰】Huawei/华为nova 4e官方旗舰店正品nova4手机nova5官网mate30学生p30直降p20荣耀9X""",1299.0,潍坊联通官方旗舰店,6.0,广东 深圳
4118,"""Samsung/三星E1220手机移动联通直板超长待机老年学生备用机包邮""",29.0,小林lcm,6.0,广东 深圳
4195,"""分期免息 vivo iQOO Neo 855手机vivoiqoo vivoiqooneo手机iqoo5g""",1998.0,fyb2001520,6.0,广东 广州
4192,"""道格doogee S95pro三防手机军工正品智能4G全网通8G+128G防水防摔""",2758.0,sherry518918,6.0,上海
3707,"""【12期免息/直降300】Huawei/华为nova 5i Pro手机4800万四摄超广角手机mate30p新款5g官方旗舰店正品nova6""",2099.0,乐哇数码专营店,6.0,上海
4262,"""道格doogee S95pro三防手机军工正品智能4G全网通8G+128G防水防摔""",2758.0,sherry518918,6.0,上海
2398,"""vivo Y93S全网通水滴屏vivoy93智能4G正品手机vivoy97新款手机""",720.0,优乐渼,6.0,广东 深圳
3782,"""【小米note3 现货速发】-Xiaomi/小米 小米NOTE 3小米note3美颜自拍128GB小米官方旗舰正品NFC手机9""",1299.0,启能数码专营店,6.0,北京
4265,"""分期免息 vivo iQOO Neo 855手机vivoiqoo vivoiqooneo手机iqoo5g""",1998.0,fyb2001520,6.0,广东 广州
4169,"""直降华为 HUAWEI HUAWEI P30 PRO全网通曲面屏徕卡三摄8G运行手机""",2800.0,笆笆拉科技,5.0,广东 深圳
3938,"""7.5英寸大屏欧加S29全面屏学生游戏手机10G运行256G内存吃鸡王者""",588.0,天盛动力,5.0,广东 深圳
3596,"""小米直板按键多亲ai2小爱同学qin1s全网通4g老人老年机超长待机声音大电信学生非智能微信功能备用儿童小手机""",299.0,大和数码配件专营店,5.0,广东 深圳
4239,"""直降华为 HUAWEI HUAWEI P30 PRO全网通曲面屏徕卡三摄8G运行手机""",2800.0,笆笆拉科技,5.0,广东 深圳
4326,"""原封Gionee/金立M11S 6+128GB双卡指纹超长待机全网通4G智能手机""",875.0,梦微数码,5.0,河南 郑州
4022,"""Huawei/华为Mate 30麒麟990双快充4000万超感光徕卡三摄全网通4G非5G智能手机P30 Pro/10Plus 同城闪送""",3999.0,正飞中博数码旗舰店,5.0,福建 厦门
4331,"""Huawei/华为 畅享9官方旗舰店P30 Pro正品Mate20 pro手机9s Plus降价nova5i pro官网手机""",888.0,沙丁数码专营店,5.0,浙江 杭州
4333,"""2599元】海信(Hisense)A6双屏手机 全面屏水墨屏 智能 商务 阅读双卡双待全网通4G手机官方旗舰店正品海信a6""",2688.0,民讯通数码专营店,5.0,北京
4229,"""Xiaomi/小米 小米5X 5S全网通4G米5人脸解锁学生老人智能手机6a4x""",258.0,tb691550707,5.0,广东 深圳
3405,"""12期分期当天发Xiaomi/小米 Redmi K20骁龙730智能拍照游戏手机红米K20Pro米9cc三摄note8手机pro小米9pro""",1799.0,启能数码专营店,5.0,北京
3433,"""12期分期当天发Xiaomi/小米 Redmi K20骁龙730智能拍照游戏手机红米K20Pro米9cc三摄note8手机pro小米9pro""",1799.0,启能数码专营店,5.0,北京
4053,"""翻盖老人手机移动联通电信4G老年大屏超长待机Nokia/诺基亚 7070""",98.0,陈桂鸿311,5.0,广东 深圳
3971,"""【12期免息】OPPO Reno2 Z opporeno2z手机新款上市 opporeno2z oppo未来find x opporenoace 10倍变焦版 r17""",2499.0,oppo银通亿禾专卖店,5.0,浙江 宁波
3098,"""Philips/飞利浦 G58直板老人机大屏大字大声超长待机老年手机移动联通按键老人手机男女款 小学生备用功能机""",138.0,致诚信达数码专营店,5.0,广东 深圳
4160,"""Xiaomi/小米 小米5X 5S全网通4G米5人脸解锁学生老人智能手机6a4x""",258.0,tb691550707,5.0,广东 深圳
2892,"""Xiaomi/小米 小米4电信4C联通三网通智能小米5 ROOT权限 原装手机""",80.0,凡诚毅,5.0,广东 深圳
4376,"""【分期免息】OPPO A91手机oppoa91官方正品全新机新款oppoa8 a8 5""",1999.0,aixiaosihu,5.0,北京
4378,"""ZTE/中兴 K2 直板老人机大屏大字大声超长待机老年手机移动联通按键老人手机男女款 小学生备用功能机 兴易每""",168.0,创鑫伟业数码专营店,5.0,广东 深圳
4390,"""Nokia/诺基亚 N96 经典滑盖WIFI低价清仓智能移动联通3G学生手机""",198.0,你好啊晴天之家,5.0,广东 深圳
4387,"""Xiaomi/小米 Redmi 8红米8a大电池手机官网正品全网通学生长待机""",749.0,df5738,5.0,重庆
3541,"""【领券优惠300】12期免息Huawei/华为 Mate 20 Pro 曲面屏后置徕卡三摄980芯片智能手机mate20pro官方旗舰店""",3999.0,武汉电信旗舰,5.0,湖北 武汉
4205,"""Xiaomi/小米 Redmi K20 Pro三摄4800万大全面屏学生智能游戏手机""",1399.0,ryang275492354,5.0,四川 成都
4335,"""正品OPPO R9SPLUS 双卡双模 /全网通4G /骁龙653 八核智能手机64G""",1750.0,美女吻我1992,5.0,广东 深圳
4284,"""Xiaomi/小米 Redmi K20 Pro三摄4800万大全面屏学生智能游戏手机""",1399.0,ryang275492354,5.0,四川 成都
4092,"""Meizu/魅族 魅族 M15全网通智能手机移动联通电信4G老人大屏手写手机天翼CDMA上网老年机t16 plus xv8 NOTE89""",794.0,万通郑捷数码专营店,5.0,广东 深圳
3479,"""超薄全网通4G智能安卓学生价水滴全面穿孔屏手机老人指纹移动电信""",174.44,tb5322308_2011,5.0,广东 深圳
4086,"""Meizu/魅族 魅族 M15全网通智能手机移动联通电信4G老人大屏手写手机天翼CDMA上网老年机t16 plus xv8 NOTE89""",794.0,万通郑捷数码专营店,5.0,广东 深圳
3877,"""【8+128G低至2099起】Xiaomi/小米 小米MIX 3全面屏手机官方旗舰店正品mix2s新品mix4新品k20pro游戏手机""",2388.0,创起数码专营店,5.0,江苏 南京
4126,"""【送天猫精灵】OPPO A8 oppoa8手机新款上市oppoa11x oppoa11新品oppoa5 oppor17pro r15 0ppo未来x""",1199.0,能良数码官方旗舰店,5.0,上海
3830,"""Samsung/三星GalaxyS8+SM-G9550国行S8港版美版全网通4G曲屏手机""",1000.0,kegeelqx,4.0,上海
4154,"""【5G手机12期免息现货】OPPO Reno3 opporeno3 oppo5g新手机正品opporeno手机0pporeno3pro2 renoace r17""",3399.0,oppo普天精诚专卖店,4.0,广东 东莞
4142,"""创星V5迷你学生手机非智能儿童直板按键个性袖珍特小网红同款备用机4G拇指小手机只可打电话超小微型抖音同款""",78.0,东旭启信数码专营店,4.0,广东 深圳
3260,"""P30超薄全网通4G水滴刘海大屏游戏智能学生手机老人指纹一体双卡""",168.0,恒升数码2008,4.0,广东 深圳
4093,"""到手1518起/12期分期/Huawei/华为 Nova 4中移动手机正品官方旗舰店畅享 青春版3i 2s 3e 3 4e 5Pro 6 5i 5Z""",1548.0,浙江移动官方旗舰店,4.0,浙江 杭州
4162,"""华为mate30Pro手机 现货降价 HUAWEI HUAWEI Mate 30 Pro 全网通""",3416.0,chenzhenshan520,4.0,北京
3834,"""12期免息抽豪礼 新款vivo X30 5G手机vivox30限量版vivox27pro幻彩版 vivox23手机官网vivonex3 5g全网通手机""",3298.0,京联通达数码旗舰店,4.0,北京
4345,"""12期免息vivo X27新vivox27限量版拍照手机vovix27 步步高 viv0""",2498.0,长歌小轩,4.0,广东 东莞
3765,"""新品realme X2手机realmex2pro官方旗舰opporealmex2青春realmeQ""",885.33,潮流mwp,4.0,广东 深圳
4055,"""[5G当天发]OPPO Reno3 Pro 5G手机全网通opporeno3pro新款上市5g版0ppofindx2 reno3官方限量超薄旗舰0pp0ace""",3999.0,骏灿数码专营店,4.0,广东 广州
4373,"""天猫官方Philips/飞利浦S610百亿补贴分期免息新品智能学生价水滴屏超长待机游戏手机旗舰店官网千元24期排行""",799.0,东亿民华数码专营店,4.0,广东 深圳
3977,"""【6期免期 现货当天发】Huawei/华为Nova 6 SE官方旗舰店正品p30直降nova6se新款mate30pro手机5g全网通p20""",2199.0,久汇数码专营店,4.0,广东 深圳
3718,"""特价3899元假一罚三 HUAWEI /华为 Mate 20X 5G全网通mate20x5G手机8英寸大屏幕智能5g手机 MATE30PRO 5G""",3899.0,旭翼数码专营店,4.0,上海
4231,"""华为mate30Pro手机 现货降价 HUAWEI HUAWEI Mate 30 Pro 全网通""",3416.0,chenzhenshan520,4.0,北京
3714,"""LG V50 高通855处理器 5G手机 韩版 移动联通双4G""",1499.0,czlwy000,4.0,广东 深圳
3856,"""Apple/苹果 iPhone XS Max美版正品手机xsmax有无锁全网通4G分期""",5299.0,星光数码10,4.0,广东 深圳
3359,"""新品Nokia/诺基亚 150直板老人手机功能机移动联通双卡双待大音量""",188.0,苦工的店,4.0,江苏 南京
4008,"""【咨询领券立减300】Huawei/华为 nova 5i手机官方旗舰店正品nova5pro官网新款p20降价nova5 i""",1999.0,宝海天数码旗舰店,4.0,吉林 长春
4139,"""花呗分期OPPO R9全网通双卡双待5.5英寸R11s学生老人智能手机R9sp""",405.0,馨宛阁,4.0,广东 广州
3499,"""超薄全网通4G智能安卓学生水滴全面穿孔屏手机老人移动电信联通""",164.64,铧铧数码,4.0,广东 深圳
3880,"""motoz2force 手机 Motorola/摩托罗拉 Moto Z2 Play 2018""",379.0,mc牙刷,4.0,广东 深圳
4020,"""（秒发）vivo Z1全面屏全网通4G正品手机vivo Z5X 全网通 vivoz5x""",1088.0,skhh811000,4.0,广东 广州
3795,"""honor/荣耀 荣耀8青春版高配八核全网通4G智能指纹手机学生手""",480.2,甜品屋1568,4.0,广东 深圳
4324,"""OPPO Reno2【10倍变焦版】OPPO Reno 超级防抖高通855智能手机a9x""",1388.0,0lingyu0,4.0,北京
4087,"""到手1518起/12期分期/Huawei/华为 Nova 4中移动手机正品官方旗舰店畅享 青春版3i 2s 3e 3 4e 5Pro 6 5i 5Z""",1548.0,浙江移动官方旗舰店,4.0,浙江 杭州
3878,"""OPPO R9SPLUS官方正品双卡4Goppor11splus游戏学生手机oppor9sr11""",789.0,浩源数码商城,4.0,浙江 杭州
3852,"""正品先科A898好日子翻盖老年手机大字体收音机照相语音赠挂绳包邮""",168.0,倩女幽魂20121012,4.0,北京
3772,"""分期Apple/苹果 iPhone X国行iPhonex苹果x正品全网通256g xs手机""",3000.0,吉祥如意88866688,3.0,广东 广州
4257,"""原封vivo Z5X全面屏智能手机vivoz5x 旗舰新品vivoz5限量版z3x z3""",989.0,梦微数码,3.0,河南 郑州
3979,"""6期免息 送多款礼品 Huawei/华为Mate 30 Pro 5G手机mate30pro5G版官方旗舰店P30直降matex保时捷rs新正品""",6899.0,同迅数码专营店,3.0,辽宁 大连
4384,"""Samsung/三星 SM-W2016电信4G双卡双待商务安卓智能翻盖手机WIFI""",2299.0,1元秒杀店铺,3.0,浙江 杭州
4187,"""原封vivo Z5X全面屏智能手机vivoz5x 旗舰新品vivoz5限量版z3x z3""",988.0,梦微数码,3.0,河南 郑州
3779,"""新款超薄全网通4G智能安卓学生价水滴全面穿孔屏手机老人指纹解锁""",174.44,东泽时尚数码通讯,3.0,广东 深圳
4111,"""SOYES/索野（数码） 7S+迷你智能超薄最小全网通抖音网红超小手机""",569.0,影子1982,3.0,山东 济南
3642,"""儿童手机小学生迷你可爱卡通老人棒棒非智能定位男女款电信联通4G""",68.0,龙卷风3c数码科技,3.0,浙江 温州
3555,"""【新款上市】OPPO Reno3 opporeno3手机5g版全网通新品opporeno3pro oppo未来xoppor17r19 oppoace 0pporeno2""",3399.0,佳惠兴通数码专营店,3.0,广东 深圳
3556,"""【新款上市】OPPO Reno3 Pro opporeno3pro手机5g全网通新品opporeno3新款上市oppo未来x oppor17 0ppo手机5g""",3999.0,oppo普天精诚专卖店,3.0,广东 东莞
4031,"""全网通 Xiaomi / 小米9Pro 5G小米 5G 手机官方旗舰店骁龙855正品9plus全面屏小米9 pro官网新品""",3698.0,同迅数码专营店,3.0,辽宁 大连
3909,"""【分期0首付】OPPO Reno3 pro 5G手机全网通opporeno3pro5G新款上市r17 renoace未来x5G版opporeno3手机""",3999.0,乐语数码旗舰店,3.0,北京
4320,"""飞利浦手机4G全网通翻盖智能老人机老年双屏经典老款怀旧三星商务超薄男女款官方旗舰店超长待机大屏大字大声""",479.0,晟功数码专营店,3.0,广东 深圳
4077,"""6期免息小米k30 送大礼分期免息Xiaomi/小米红米K305G手机官网旗舰店redmiK30pro红米K30pro官方正品非5G版""",1599.0,久汇数码专营店,3.0,广东 深圳
4341,"""Huawei/华为nova 5i Pro极点全面屏超广角4800万AI四摄人像超级夜景立体美颜手机nova5ipro""",1899.0,易橙数码专营店,3.0,辽宁 大连
3171,"""现货当天发华为HUAWEI nova 6 SE【直降150】Nova6se全新手机正品""",1979.0,深港通信专卖,3.0,广东 深圳
3510,"""OPPO Find X 全网通4G智能高通骁龙845手机 oppofindx曲面屏手机""",2498.0,出尘品牌店,3.0,北京
4138,"""【24期免息 送话费】新品vivo NEX 3 5G全网通手机中移动官方旗舰店vivonex3vivo5g手机nexvivox27 x305g x30""",4998.0,中国移动官方旗舰店,3.0,浙江 杭州
4150,"""纽曼 F9老年手机翻盖移动电信版老人手机大字大声音超长待机男女款语音王大屏正品按键全新非智能老人机""",198.0,赫尔曼数码专营店,3.0,广东 深圳
3736,"""vivo y67全网通手机指纹 vivoy67手机Y66手机美颜拍照VIVO Y67""",260.0,天下一家亲通讯,3.0,广东 深圳
3490,"""全新正品Nokia/诺基亚 105新ss老人机超长待机直板按键大字大声经典备用老年机学生儿童迷你小手机官方旗舰店""",139.0,中国移动手机官方旗舰店,3.0,北京
4338,"""皓轩 H26老人机超长待机直板女款大屏大字大声音移动天翼电信版中老年手机诺基亚品质联通学生功能按键小手机""",59.0,皓轩福旭专卖店,3.0,广东 深圳
4222,"""急速发/原封现货+送礼品】Huawei/华为 P20全网通智能手机官方旗舰店正品华为p20pro/mate20官网p30降价p10""",1919.0,亿品汇数码专营,2.0,广东 深圳
4310,"""小米有品多亲ai2pro手机qin2助手2代小爱同学学生4g小屏智能女款初中生高中戒网老年老人机电信备用儿童定位""",599.0,大和数码配件专营店,2.0,广东 深圳
4133,"""【5000毫安大电量】Xiaomi/小米 红米Redmi 8全网通4G智能老人老年大电池超长待机A学生备用快充手机""",678.0,优爱特手机专营店,2.0,北京
3943,"""OPPO K3新品限量全面屏正品手机oppok1 k3 k5屏幕指纹版超薄""",999.0,怡家土特产,2.0,浙江 嘉兴
3374,"""超薄全网通4G智能安卓游戏学生价水滴全面穿孔屏手机老人指纹解锁""",168.0,爱购数码8888,2.0,广东 深圳
4301,"""急速发/原封现货+送礼品】Huawei/华为 P20全网通智能手机官方旗舰店正品华为p20pro/mate20官网p30降价p10""",1919.0,亿品汇数码专营,2.0,广东 深圳
3955,"""分期vivo X20面部解锁 全网通4G双卡双待Y66智能手机x9s正品y67""",448.0,馨宛阁,2.0,广东 广州
3777,"""OPPO A11全面屏手机128G内存视频防抖oppoa11X全网通正品""",1198.0,always1437,2.0,浙江 杭州
