title,price,store,commentcount,location
"""【咨询可优惠/当天发货】Huawei/华为 畅享10 官网官方旗舰店华为手机畅想10plus正品全网通nova5pro千元机""",1199.00,"""能良数码官方旗舰店""",17,上海
"""【4800万三摄】华为荣耀Play3全网通4G智能学生老年人备用大内存大电量超长待机女性魅眼拍照手机畅玩89c""",799.00,"""优爱特手机专营店""",10,北京
"""【前置2400万】vivo Z1青春版vivoZ1 Z3i  X21 X20 vivo z3x手机""",665.00,"""大眼睛数码正品商城""",141,北京
"""百合BIHEE C30A移动电信版4G翻盖老人手机天翼老年男女款超长待机""",139.00,"""百合手机厂家直销""",32,广东 深圳
"""超薄全网通移动联通电信4G水滴刘海屏游戏智能学生价手机老人指纹""",174.44,"""爱购数码8888""",179,广东 深圳
"""可减420元24期免息/华为HONOR 荣耀20PRO全面屏手机直降降价x9新荣耀20pro预售V20旗舰店20pro新品30pro""",2699.00,"""大唐回浦数码旗舰店""",16,浙江 台州
"""Huawei/华为 Y9 prime 2019 港版 畅享10 plus 国际版/海外版手机""",1550.00,"""lannl""",47,广东 珠海
"""超薄X23水滴屏刘海屏全网通4G全面屏智能游戏手机学生价指纹一体""",164.64,"""铧铧数码""",65,广东 深圳
"""24期免息 当天发 选送AI音箱无线充/Huawei/华为Mate 30 5G手机mate30pro5G官方旗舰店P30直降价正品mate20""",4999.00,"""华为莫问专卖店""",20,浙江 杭州
"""Samsung/三星GT-E1220移动老年款直板按键老人大字备用学生小手机""",38.00,"""tb81984823""",801,北京
"""【4030大电池】vivo Y91 y93 U1水滴屏面部识别vivoy91全网通手机""",615.00,"""wallter_yuan""",78,山东 济南
"""HUAWEI 华为畅享 9e全面屏珍珠屏千元智能手机华为正品 新品发售""",450.00,"""tb29804306""",129,四川 成都
"""【已降200元】OPPO A11 oppoa11手机oppo新品a11 a11x 0pp0a9x a7 a5 0ppo手机r19 r17 r15x r11s k1 k3 k5""",1299.00,"""oppo蓝源专卖店""",10,广东 深圳
"""【狂欢继续领劵减+送手环】Xiaomi/小米max3手机 官方旗舰店官网max2正品6x小米mix3全新max4红米note7pro9Pr""",998.00,"""气樽数码专营店""",225,广东 广州
"""R17超薄全网通4G水滴刘海大屏游戏智能学生手机双卡老人指纹一体""",174.44,"""铧铧数码""",67,广东 深圳
"""纽曼 l6老人手机超长待机移动电信版老年机手机大屏大字大声音学生儿童老人机天翼备用机戒网小可爱女经典款""",79.00,"""深圳易乐购数码专营店""",59,广东 深圳
"""Apple/苹果 iPhone XR 手机港版大陆国行美版欧版韩版 日版有锁""",2550.00,"""ji19921123""",96,上海
"""官网直降800元华为HUAWEI HUAWEI Mate 30 Pro 5G旗舰手机曲面屏""",3199.00,"""桦泰圣鹰手机""",9,河南 郑州
"""KUH/酷和 T99卡片小手机超薄学生迷你超小电信版袖珍男女备用机""",188.00,"""www2567762""",19,上海
"""官方新品Xiaomi/小米 redmi note 7 pro手机 红米note7Pro小金刚7""",1099.00,"""白开水的点燃方式""",190,河南 郑州
"""6期免息小米k30 送大礼分期免息Xiaomi/小米红米K305G手机官网旗舰店redmiK30pro红米K30pro官方正品非5G版""",1599.00,"""久汇数码专营店""",3,广东 深圳
"""OPPO R9全网通4G手机音乐美颜拍照 R9S指纹识别5.5寸大屏智能手机""",598.00,"""开心购物站88""",91,广东 广州
"""现货Xiaomi/小米 小米9 pro5G旗舰骁龙855plus全面屏官网正品手机""",3529.00,"""xianglonghao""",18,四川 成都
"""华为mate30pro5G直降HUAWEI HUAWEI Mate 305G8G+256G手机保时捷""",3599.00,"""sunhonpe""",132,广东 深圳
"""分期免息/送礼包 vivo Y7s新品vivoy7s手机 vivoy97 y3 y93s y93""",1098.00,"""always1437""",1,浙江 杭州
"""【至高立减700】vivo NEX 3 5G瀑布屏手机新品 vivonex3 iqoopronex旗舰版nex双屏 nex35g手机 vivo5g手机""",4998.00,"""vivo铁络专卖店""",25,山东 济南
"""【特惠300 六期免息】OPPO Reno Ace opporenoace手机 直播摄影拍照高达定制版opporeno2pro oppor17 reno2z""",2999.00,"""oppo银通亿禾专卖店""",25,浙江 宁波
"""vivo NEX双屏版nex双屏手机nex手机升降镜黑科技5G智能vivo nex3""",1165.00,"""大眼睛数码正品商城""",44,北京
"""Nokia诺基亚6600 肥6珍藏备用手机超长待机原装怀旧塞班6630手机""",169.00,"""开心宝贝a99""",14,广东 深圳
"""Meizu/魅族 魅族 M15全网通智能手机移动联通电信4G老人大屏手写手机天翼CDMA上网老年机t16 plus xv8 NOTE89""",794.00,"""万通郑捷数码专营店""",5,广东 深圳
"""到手1518起/12期分期/Huawei/华为 Nova 4中移动手机正品官方旗舰店畅享 青春版3i 2s 3e 3 4e 5Pro 6 5i 5Z""",1548.00,"""浙江移动官方旗舰店""",4,浙江 杭州
"""下单减500  vivo iQOO Pro手机骁龙855plus游戏爱酷限量vivoiqoopro5g 4g iqooneo nex3  iqoopro5g版""",3498.00,"""vivo欧曙专卖店""",23,上海
"""BIRD/波导 A510大按键大铃声耐摔语音王学生老人老年手机男女款""",78.00,"""腰果的春天""",26,上海
"""OZZO奥卓Z888老人机老年手机超大音量喇叭带收音机整点报时手电筒""",148.00,"""自甘寂寞aa""",6,广东 潮州
"""Huawei/华为 畅享7 Plus全网通4G学生价老年人智能手机畅想7/7s""",488.00,"""梦想聚焦""",100,广东 深圳
"""Meizu/魅族 魅族 M15全网通智能手机移动联通电信4G老人大屏手写手机天翼CDMA上网老年机t16 plus xv8 NOTE89""",794.00,"""万通郑捷数码专营店""",5,广东 深圳
"""到手1518起/12期分期/Huawei/华为 Nova 4中移动手机正品官方旗舰店畅享 青春版3i 2s 3e 3 4e 5Pro 6 5i 5Z""",1548.00,"""浙江移动官方旗舰店""",4,浙江 杭州
"""下单减500  vivo iQOO Pro手机骁龙855plus游戏爱酷限量vivoiqoopro5g 4g iqooneo nex3  iqoopro5g版""",3498.00,"""vivo欧曙专卖店""",23,上海
"""BIRD/波导 A510大按键大铃声耐摔语音王学生老人老年手机男女款""",78.00,"""腰果的春天""",26,上海
"""OZZO奥卓Z888老人机老年手机超大音量喇叭带收音机整点报时手电筒""",148.00,"""自甘寂寞aa""",6,广东 潮州
"""Huawei/华为 畅享7 Plus全网通4G学生价老年人智能手机畅想7/7s""",488.00,"""梦想聚焦""",100,广东 深圳
"""广信 EF36 3.5屏手写键盘双输入 1+16G全网通安卓6.0老人双卡手机""",269.00,"""tcxzw""",87,湖北 武汉
"""原封HUAWEI nova 5i华为nova5ipro8G+128G/256G千元降价手机红色""",1298.00,"""sunhonpe""",65,广东 深圳
"""蜜茶手机Apple/苹果 iPhone 11 移动联通电信全网通4G智能手机 全新国行正品 iPhone11 苹果11 手机""",5059.00,"""搜酷数码专营店""",38,北京
"""诺基亚 1508电信版天翼直板小手机经典怀旧老人手机学生老年机""",78.00,"""陈桂鸿311""",33,广东 深圳
"""包邮 ZTE/中兴 A2019 Pro AXON天机9 简约版全网通4G智能手机快充IP68防水6+64GB高通845大屏正品""",1599.00,"""天杰数码专营店""",41,四川 成都
"""现货分期免息Huawei/华为 Mate 10 全网通4G保时捷手机mate10 pro""",1118.00,"""奶味雪碧""",9,广东 深圳
"""超薄翻盖老人超长待机怀旧老年联通4G声音大手机TKEXUN/天科讯 M2""",127.00,"""hanrunfu007""",50,广东 深圳
"""努比亚（nubia）M2 畅玩版全网通移动优先版 移动联通电信4G手机 双卡双待 黑色全网通公开版老年人智能手机""",499.00,"""金万吉数码专营店""",10,广东 深圳
"""Apple/苹果 iPhone 7 Plus全新正品国行 iPhone7全网通苹果7P手机""",2300.00,"""绯红悠游""",7,广东 深圳
"""新款Philips/飞利浦老年手机超长待机正品大声老年机直板手机大屏大字移动老人机中老年人手机学生备用机""",129.00,"""九方光电数码专营店""",123,河南 郑州
"""aosexi A5 老年手机超长待机军工三防移动电信版4g老年机大屏大字大声大按键正品学生简单版小巧女款老人手机""",55.00,"""aosexi旗舰店""",115,广东 深圳
"""红魔3代【送原装配件/分期免息】nubia/努比亚官方正品骁龙855 电竞游戏手机红魔Mars旗舰店红魔2三代4代 3s""",1649.00,"""沃晟智能设备专营店""",406,广东 深圳
"""Huawei/华为 C2856电信直板4G手机天翼3GCDMA小巧老年按键机学生""",44.00,"""恒华数码店""",47,广东 深圳
"""SOYES/索野（数码） 7S+迷你智能超薄最小全网通抖音网红超小手机""",569.00,"""影子1982""",3,山东 济南
"""Apple/苹果 iPhone X 5.8寸国行港版4Giphone8x正品手机""",3680.00,"""心钻冠好店""",109,上海
"""【24期分期/咨询省800元】Huawei/华为 nova 5手机华为官方旗舰店全新官方正品华为nova5pro直降mate30pro 5g""",1899.00,"""创汇通达数码旗舰店""",74,北京
"""正品移动电信版按键直板超薄大屏大字大声超长待机老人手机老人机怀旧经典款备用机洛基亚三星女款学生华为4G""",127.00,"""鑫睿诚数码专营店""",301,广东 深圳
"""Huawei/华为 畅享 8e 青春版全网通4G人脸识别学生老年人智能手机""",468.00,"""梦想聚焦""",20,广东 深圳
"""分期免息Apple/苹果 iPhone 8 Plus苹果8plus国行原装8x 256g手机""",2310.00,"""民民服饰""",83,北京
"""华为Mate20X5G版 当天发HUAWEI HUAWEI Mate 20 X (5G)官方网手机""",3874.12,"""国货平价网""",76,广东 深圳
"""Samsung/三星E1220手机移动联通直板超长待机老年学生备用机包邮""",29.00,"""小林lcm""",6,广东 深圳
"""新品Xiaomi/小米 小米9透明探索版手机9星全面屏plus旗舰骁龙855""",2458.00,"""东胜科技商城""",14,四川 成都
"""分期免息 新品vivo Z5手机 vivoz5限量版 z5vivo vivoz5x手机 vivox27 iqoopro nex3 5g z3i x23 vivo手机""",1398.00,"""三际数码官方旗舰店""",29,山东 济南
"""华为nova4e手机降价【分期付款免息】HUAWEI nova 4e官网正品现货""",1049.00,"""成都长庚""",163,四川 成都
"""红米note8手机【当天发】官网正品Xiaomi/小米 Redmi Note8 Pro""",897.92,"""春江哥""",167,四川 成都
"""Coolpad/酷派 1811-A0移动联通电信全网通4G手机安卓大屏智能老人""",169.00,"""wyaiwm520""",59,广东 深圳
"""Sony/索尼 I4293 Xperia 10 Plus XPERIA 10 正品 全新 港版 手机""",1780.00,"""老hanson""",66,广东 深圳
"""Huawei/华为 畅享7 Plus 高配智能老人手机 老年手机大字大声大屏""",346.00,"""自从遇见你_0523""",48,福建 泉州
"""【送天猫精灵】OPPO A8 oppoa8手机新款上市oppoa11x oppoa11新品oppoa5 oppor17pro r15 0ppo未来x""",1199.00,"""能良数码官方旗舰店""",5,上海
"""Samsung/三星GT- E1150C翻盖老人机移动怀旧老年款电信学生小手机""",70.00,"""广诚数码通信""",194,广东 深圳
"""三皇冠-vivo Y83全面屏手机4G智能Y79全网通y85拍照vivoY75""",747.00,"""guorenkai1983""",23,北京
"""[至高立减500] vivo iQOO Pro 手机 vivoiqoopro 新品限量版 vivoiqoo 高通骁龙855Plus iqoopro  vivo手机""",2898.00,"""vivo铁络专卖店""",53,山东 济南
"""【双II会场】分期免息Huawei/华为荣耀10青春版手机全面屏官方旗舰店官网正品华为10新款荣耀V10 V20 nova3""",896.00,"""潍坊联通官方旗舰店""",10,广东 深圳
"""【6期免息/24期分期】Apple/苹果 iPhone 11 pro全网通智能4G苹果11正品手机xs官方官网旗舰店X新品11promax""",8599.00,"""能良数码官方旗舰店""",1,上海
"""全新原封华为honor/荣耀 畅玩6X 全网通高配版4G双卡指纹智能手机""",430.00,"""亿达实业公司""",17,广东 深圳
"""【5000毫安大电量】Xiaomi/小米 红米Redmi 8全网通4G智能老人老年大电池超长待机A学生备用快充手机""",678.00,"""优爱特手机专营店""",2,北京
"""【天猫直送】Xiaomi/小米 Redmi K20Pro 尊享版骁龙855红米K20手机官方旗舰全面屏note8新5g小米9pro全网通""",2689.00,"""热图数码专营店""",374,广东 深圳
"""【活动减300元】OPPO K5 oppok5手机oppo未来x新款上市官网新品oppok3 k1 r17 oppoa9 a5 r15 0ppok7全新机k6""",1799.00,"""骏灿数码专营店""",11,广东 广州
"""【活动减300元】OPPO K5 oppok5手机oppo未来x新款上市官网新品oppok3 k1 r17 oppoa9 a5 r15 0ppok7全新机k6""",1799.00,"""骏灿数码专营店""",11,广东 广州
"""【直降550】华为HUAWEI nova 5 Pro全面屏AI四摄拍照手机nova5i""",1449.00,"""weixuebin2008""",35,重庆
"""【24期免息 送话费】新品vivo NEX 3 5G全网通手机中移动官方旗舰店vivonex3vivo5g手机nexvivox27 x305g x30""",4998.00,"""中国移动官方旗舰店""",3,浙江 杭州
"""花呗分期OPPO R9全网通双卡双待5.5英寸R11s学生老人智能手机R9sp""",405.00,"""馨宛阁""",4,广东 广州
"""12期分期/直降300元Huawei/华为 畅享9S手机官网官方旗舰店正品手机畅想9S大电池华为千元机畅享9e/9plus""",1099.00,"""小淘器数码专营店""",519,安徽 合肥
"""【2480万升降摄像头】vivo S1手机 X23  2480万s1 pro vivo手机""",1045.00,"""大眼睛数码正品商城""",37,北京
"""创星V5迷你学生手机非智能儿童直板按键个性袖珍特小网红同款备用机4G拇指小手机只可打电话超小微型抖音同款""",78.00,"""东旭启信数码专营店""",4,广东 深圳
"""纽曼 S10超薄迷你卡片手机移动4G双卡双待男生女生初中高中学生非智能戒网瘾手机备用直板袖珍网红小手机正品""",188.00,"""和瀛数码专营店""",128,广东 深圳
"""DOOV/朵唯 D520翻盖手机老人手机大屏大字大声移动联通全网通双卡""",118.00,"""cc数码淘营店""",35,广东 深圳
"""Meizu/魅族 16s骁龙855全面屏拍照游戏手机魅族16th  16XS 魅族X8""",768.00,"""q1039522681""",18,广东 潮州
"""质保2年Google/谷歌 pixel 谷歌pixel xl 移动联通电信3网4G手机""",290.00,"""阳光通讯数码""",175,广东 深圳
"""Philips/飞利浦 E319薄款大屏幕老年手机超长待机正品大字大声老人手机直板按键男女儿童学生商务移动功能机""",199.00,"""华晖数码专营店""",21,广东 深圳
"""【亏本冲量】vivo Y83全面屏4+64GB内存全网通手机vivoy83 y93s""",645.00,"""大眼睛数码正品商城""",106,北京
"""Samsung/三星 Galaxy Note10 SM-N9700 S10+美版韩版双卡4G5G手机""",3830.00,"""igo数码通讯""",24,广东 深圳
"""纽曼 F9老年手机翻盖移动电信版老人手机大字大声音超长待机男女款语音王大屏正品按键全新非智能老人机""",198.00,"""赫尔曼数码专营店""",3,广东 深圳
"""【分期免息+选手环碎屏保】nubia/努比亚红魔Mars 骁龙845电竞游戏4G手机官方旗舰店官网正品红魔3s降价mars2""",1699.00,"""创汇通达数码旗舰店""",343,北京
"""OPPO R17手机水滴屏全面屏 oppor17限量新年红 oppor17pro 分期""",1799.00,"""金色探戈no1""",65,广东 广州
"""现货Huawei/华为 P10 全网通4G高配128g降价正品智能P10 plus手机""",858.00,"""qq339446599""",76,上海
"""【5G手机12期免息现货】OPPO Reno3 opporeno3 oppo5g新手机正品opporeno手机0pporeno3pro2 renoace r17""",3399.00,"""oppo普天精诚专卖店""",4,广东 东莞
"""华为荣耀9X手机正品华为手机9x 9xpro新品荣耀9x官方正品9xpro""",898.20,"""雨宇数码""",22,浙江 杭州
"""Philips/飞利浦 E151Y超长待机天翼直板按键老年手机电信版老人机男女款天翼按键学生备用功能机正品""",188.00,"""卖动数码专营店""",921,广东 深圳
"""来电报名字语音王老人盲人手机移动电信版直板大屏大字大声老年机""",59.90,"""luckstare08""",18,河南 商丘
"""分期免息顺丰/华为honor/荣耀 荣耀10青春版手机官方旗舰店8x正品V20/畅享9plus降价学生手机官网20i/9x/手机""",879.00,"""启能数码专营店""",40,北京
"""创星（手机）R9  超薄迷你学生手机移动电信男生女生儿童非智能直板备用机戒网瘾抖音同款网红小手机2019新款""",128.00,"""东旭日泰数码专营店""",80,广东 深圳
"""Xiaomi/小米 小米5X 5S全网通4G米5人脸解锁学生老人智能手机6a4x""",258.00,"""tb691550707""",5,广东 深圳
"""电信cdma版老人手机超长待机大声大字移动老年机男女款直板备用机""",59.00,"""偶是胖纸偶骄傲""",114,广东 广州
"""华为mate30Pro手机 现货降价 HUAWEI HUAWEI Mate 30 Pro 全网通""",3416.00,"""chenzhenshan520""",4,北京
"""Nokia/诺基亚 N95滑盖智能经典按键备用收藏正品8G版wifi手机包邮""",168.00,"""乐淘旺吧338""",93,广东 深圳
"""【原装正品】vivo U1 Z1青春 U3X Y85Y97Y83全网通4G美颜智能手机""",658.00,"""大眼睛数码正品商城""",7,北京
"""Gionee/金立 S10全网通 运行6G八核四摄拍照智能手机""",1089.00,"""亿博鸿信数码专营店""",273,北京
"""【超级闪充】OPPO Find X兰博基尼版滑盖屏幕无边框智能findX手机""",1295.00,"""大眼睛数码正品商城""",113,北京
